"fromuserid","touserid","numbercalls","secondscalls"
"350177","350118","4","592"
"350082","350146","9","1704"
"350172","350192","18","1840"
"350139","350144","16","1963"
"357758","350007","37","3032"
"350074","350122","9","894"
"350129","350316","8","941"
"350067","350259","6","3186"
"350107","350020","7","3535"
"350128","350139","16","154"
"350089","350116","1","3569"
"350170","350104","18","1391"
"350155","350069","14","2888"
"350027","350255","14","454"
"350198","350260","2","870"
"350140","350356","1","127"
"350197","350192","5","591"
"350179","350188","19","2600"
"350175","350138","20","3455"
"350106","350247","10","3555"
"350008","350005","17","1340"
"350040","350127","18","2083"
"350131","350081","18","318"
"491615","350099","11","2838"
"350145","350282","16","1049"
"350099","350268","16","3455"
"350095","350097","11","745"
"350085","350086","19","2801"
"350013","350208","3","2351"
"350004","350317","6","1626"
"350050","350378","16","1201"
"350035","350034","12","2097"
"350193","350050","14","15"
"350075","350169","14","1192"
"350185","350167","9","3560"
"350125","350148","12","374"
"350068","350001","6","3445"
"576832","350323","12","3590"
"350173","350169","11","572"
"350014","350154","17","822"
"350141","350110","13","775"
"350136","350203","9","2609"
"350156","350157","2","790"
"350148","350147","15","2020"
"350057","350119","5","1651"
"350112","350115","8","2264"
"350169","350174","18","379"
"350182","350184","9","2259"
"350015","350027","17","3195"
"350081","350021","16","2110"
"350115","350384","10","2928"
"350114","350119","6","3568"
"388018","350336","10","3405"
"350077","350353","7","448"
"350126","350132","18","634"
"350071","350338","12","2530"
"350020","350007","10","476"
"350176","350185","3","3531"
"350044","350184","18","2671"
"350165","350397","3","1458"
"350174","350347","2","63"
"350032","350042","19","1587"
"350130","350262","32","4793"
"350055","464386","11","3119"
"350060","350037","16","3110"
"350162","350362","8","931"
"350111","350327","1","2910"
"350133","350134","20","2603"
"350054","350235","3","2153"
"350058","350157","20","3027"
"350009","350309","20","3125"
"350053","350352","20","497"
"350041","350329","19","3569"
"350192","350354","13","6077"
"350062","357758","10","2433"
"350113","350346","12","3510"
"489312","350197","16","867"
"350042","350106","18","1106"
"350150","350004","17","205"
"350026","350286","16","1142"
"350091","350117","13","43"
"350195","350192","11","2116"
"350189","350187","18","3275"
"350043","350149","8","2070"
"350080","350060","13","1930"
"350092","350185","20","2829"
"350002","350175","4","1099"
"350010","350006","17","1402"
"350039","350195","8","1139"
"350052","350027","15","1409"
"350105","350247","11","945"
"350016","350024","20","805"
"350134","350299","16","3021"
"350059","350189","19","2616"
"350119","350310","13","3408"
"350188","350192","15","1667"
"350033","350122","10","688"
"350021","350014","19","1285"
"350076","350085","16","2092"
"350046","350055","11","3516"
"350184","350190","19","3112"
"464386","350289","5","2106"
"350147","350320","20","376"
"350094","350396","14","3530"
"350028","350216","5","3277"
"350161","350375","20","603"
"350168","350224","5","3423"
"350087","350271","8","3019"
"350102","350121","17","3254"
"350146","350147","15","2777"
"350187","350182","12","1785"
"350036","350044","6","1140"
"350194","350311","2","565"
"433648","350064","9","3163"
"350038","350041","13","3242"
"350037","350034","5","1373"
"350023","491615","9","1195"
"350022","350064","2","754"
"350018","350190","1","3291"
"350160","350163","7","2393"
"350025","350017","11","229"
"350084","350048","11","161"
"350086","350094","11","1336"
"350017","350011","12","1846"
"350110","350117","19","1131"
"350158","350149","18","995"
"350104","464386","9","212"
"350143","350140","3","1356"
"350005","350021","3","459"
"350108","350020","19","540"
"350116","350292","16","568"
"350138","350122","5","2581"
"350030","350289","2","3537"
"350072","350206","7","2560"
"350166","350160","1","1564"
"350135","350146","18","2866"
"350167","350155","15","1269"
"350109","350097","12","3129"
"350006","350359","17","2734"
"350171","350170","3","936"
"350019","350383","4","413"
"350063","350359","4","2447"
"350098","350172","13","3074"
"350011","350354","17","535"
"350120","350125","9","265"
"350069","433648","9","1086"
"350186","350382","1","2971"
"350177","350214","7","543"
"350082","350147","4","2250"
"350172","350169","18","1908"
"350139","350145","3","2372"
"357758","350061","7","543"
"350074","350124","16","667"
"350129","350343","12","2697"
"350067","350074","6","1229"
"350107","350151","13","3119"
"350128","350024","14","1233"
"350089","350051","8","1772"
"350170","350177","14","709"
"350155","350123","14","3329"
"350027","350036","2","2964"
"350198","350122","13","507"
"350140","350083","6","823"
"350197","350204","9","3492"
"350179","350173","9","2893"
"350175","350349","18","4978"
"350106","350109","4","1733"
"350008","350186","17","3094"
"350040","350133","3","342"
"350131","350135","6","2586"
"491615","350234","19","375"
"350145","350298","13","1996"
"350099","350226","5","438"
"350095","350105","1","1645"
"350085","350278","18","1401"
"350013","350001","16","953"
"350004","357758","11","2910"
"350050","350055","6","109"
"350035","350107","17","1895"
"350193","350077","14","2907"
"350075","350069","10","2439"
"350185","350186","5","1264"
"350125","350275","17","2026"
"350068","350097","9","288"
"576832","350054","13","3007"
"350173","350054","11","3004"
"350014","350250","8","2192"
"350141","350129","14","396"
"350136","350103","16","2697"
"350156","350158","19","2234"
"350148","350297","19","3123"
"350057","350042","10","109"
"350112","350050","5","3302"
"350169","350324","4","2962"
"350182","350185","8","2846"
"350015","350069","39","5350"
"350081","350359","19","1318"
"350115","350111","6","3430"
"350114","350120","4","974"
"388018","350217","14","3345"
"350077","350015","17","3041"
"350126","350133","17","2485"
"350071","350069","12","1480"
"350020","350019","3","1520"
"350176","350181","9","105"
"350044","350225","1","661"
"350165","350009","11","3030"
"350174","350078","17","3177"
"350032","350043","2","234"
"350130","350155","20","1212"
"350055","350130","5","928"
"350060","350187","3","2220"
"350162","350243","14","1398"
"350111","350142","2","2088"
"350133","350135","19","1044"
"350054","350050","20","1258"
"350058","350326","10","1384"
"350009","350136","21","2261"
"350153","350152","3","685"
"350041","350037","18","2741"
"350192","350181","16","3322"
"350062","350271","10","3151"
"350113","350077","15","40"
"489312","350078","18","1376"
"350042","350109","17","2397"
"350150","350154","3","1034"
"350026","350282","5","614"
"350091","350119","9","1912"
"350195","350193","4","433"
"350189","350188","16","3190"
"350043","350353","20","1475"
"350080","350068","17","463"
"350092","350162","16","2408"
"350002","350179","14","3163"
"350010","357758","11","49"
"350039","350153","8","2901"
"350052","350058","12","1621"
"350105","350278","6","1193"
"350016","350009","7","189"
"350134","350353","6","1205"
"350059","350197","7","3509"
"350119","350114","4","3096"
"350188","350193","14","212"
"350033","350268","19","139"
"350021","350018","10","3172"
"350076","350086","14","1498"
"350046","350057","4","2120"
"350184","350113","12","2028"
"464386","350020","16","2271"
"350147","350143","3","1785"
"350094","350073","15","62"
"350028","350235","6","988"
"350161","388018","6","759"
"350168","350155","16","234"
"350087","350379","4","3204"
"350102","491615","8","1868"
"350146","350148","3","2910"
"350187","350009","3","2430"
"350036","350045","7","2598"
"350194","350192","12","2746"
"433648","350310","1","88"
"350038","350264","15","4241"
"350037","350042","13","1974"
"350023","350029","12","2693"
"350022","350087","10","3165"
"350018","350382","12","3393"
"350160","350164","10","3513"
"350025","350071","19","342"
"350084","350306","24","4160"
"350086","350148","4","1026"
"350017","350107","7","1264"
"350110","350118","6","7"
"350158","350168","7","3048"
"350104","491615","17","1235"
"350143","350141","4","186"
"350005","350298","3","1987"
"350108","350116","11","295"
"350116","350311","8","1205"
"350138","350314","33","2118"
"350030","350116","7","3297"
"350072","350221","8","3413"
"350166","350164","3","2502"
"350135","350131","1","612"
"350167","350174","15","246"
"350109","350116","42","6470"
"350006","350013","35","5466"
"350171","350172","7","2121"
"350019","350018","17","3434"
"350063","350067","4","2924"
"350098","350149","15","1539"
"350011","350216","14","2866"
"350120","350126","17","582"
"350069","350305","32","4201"
"350186","433648","26","4009"
"350177","350310","17","3353"
"350082","350174","7","1340"
"350172","350177","7","2521"
"350139","350146","16","3253"
"357758","350073","6","74"
"350074","350128","3","1805"
"350129","350128","21","2342"
"350067","350332","13","1685"
"350107","350247","20","206"
"350128","350120","3","2746"
"350089","350220","12","3047"
"350170","350108","20","550"
"350155","350154","9","484"
"350027","350067","13","3131"
"350198","350022","19","3585"
"350140","350137","7","1198"
"350197","350200","17","245"
"350179","350296","16","3240"
"350175","350284","19","111"
"350106","350205","12","2976"
"350008","350013","3","3528"
"350040","350137","20","33"
"350131","350346","7","703"
"491615","350103","17","3517"
"350145","350316","4","1940"
"350099","350095","20","1887"
"350095","350086","5","1959"
"350085","350125","4","2452"
"350013","350193","18","2904"
"350004","350002","14","1838"
"350050","350051","2","738"
"350035","350257","12","3004"
"350193","350223","8","77"
"350075","350165","5","2436"
"350185","357758","6","652"
"350125","350121","6","2566"
"350068","350289","10","1809"
"576832","350373","14","1829"
"350173","350066","3","3383"
"350014","350304","1","1168"
"350141","350279","11","2148"
"350136","350138","19","1157"
"350156","350159","17","661"
"350148","350155","7","1869"
"350057","350384","1","1375"
"350112","350377","11","2647"
"350169","350182","15","3004"
"350182","350186","17","1386"
"350015","350071","19","468"
"350081","350290","6","2551"
"350115","350123","4","1925"
"350114","350121","18","3273"
"388018","350175","16","2003"
"350077","350192","18","678"
"350126","350134","13","1077"
"350071","350215","7","2382"
"350020","350011","19","326"
"350176","350035","10","3097"
"350044","350232","14","901"
"350165","350201","4","3534"
"350174","350228","19","1681"
"350032","350048","1","901"
"350130","350055","11","2457"
"350055","350334","17","2914"
"350060","350283","12","2622"
"350162","350112","14","1762"
"350111","350108","3","461"
"350133","350136","10","722"
"350054","350008","7","353"
"350058","350057","11","1893"
"350009","350005","4","2615"
"350153","350052","19","1862"
"350041","350356","1","3534"
"350192","350331","29","4300"
"350062","350367","14","2071"
"350113","350300","12","1145"
"489312","350228","18","527"
"350042","350110","13","1244"
"350150","350346","17","408"
"350026","350025","15","2751"
"350091","350125","17","1698"
"350195","350194","10","2107"
"350189","350190","12","2232"
"350043","350049","1","1674"
"350080","350087","2","1008"
"350092","350024","10","2840"
"350002","350181","20","1207"
"350010","350014","4","1787"
"350039","350399","3","1536"
"350052","350043","12","176"
"350105","350332","18","2146"
"350016","350028","18","3250"
"350134","350138","8","505"
"350059","350224","5","1377"
"350119","350187","6","3497"
