"NODE_SRC","NODE_TRG","nrel","ra","rb","rc","rd","re"
"1763057","6014218","1","0","1","0","0","0"
"5915585","5770584","1","0","1","0","0","0"
"4855638","2340385","1","0","1","0","0","0"
"5977152","2340385","1","0","1","0","0","0"
"5693561","3678648","1","0","1","0","0","0"
"4972341","5770584","1","0","1","0","0","0"
"5771093","3142363","1","0","1","0","0","0"
"5336865","2594117","1","0","1","0","0","0"
"5497698","3142363","1","0","1","0","0","0"
"5141484","2340385","1","0","1","0","0","0"
"6194309","6014218","1","0","1","0","0","0"
"4390748","6014218","1","0","1","0","0","0"
"2826903","6014218","1","0","1","0","0","0"
"5092329","6014218","1","0","1","0","0","0"
"2634081","5322381","1","0","1","0","0","0"
"5497391","6014218","1","0","1","0","0","0"
"3798991","5770584","1","0","1","0","0","0"
"5427144","5322381","1","0","1","0","0","0"
"4127242","6014218","1","0","1","0","0","0"
"1705917","6014218","1","0","1","0","0","0"
"3671930","3678648","1","0","1","0","0","0"
"2374781","6014218","1","0","1","0","0","0"
"3808035","5770584","1","0","1","0","0","0"
"5407686","3678648","1","0","1","0","0","0"
"5672479","6014218","1","0","1","0","0","0"
"1612222","3678648","1","0","1","0","0","0"
"1622248","3142363","1","0","1","0","0","0"
"4516457","6014218","1","0","1","0","0","0"
"4404934","6014218","1","0","1","0","0","0"
"3801559","5770584","1","0","1","0","0","0"
"4959089","5322381","1","0","1","0","0","0"
"3874973","6014218","1","0","1","0","0","0"
"5814569","1243571","1","0","1","0","0","0"
"2683938","5770584","1","0","1","0","0","0"
"4827971","2340385","1","0","1","0","0","0"
"2909270","6014218","1","0","1","0","0","0"
"3669034","5322381","1","0","1","0","0","0"
"3748379","6014218","1","0","1","0","0","0"
"5600188","6014218","1","0","1","0","0","0"
"4581448","5322381","1","0","1","0","0","0"
"3405425","6014218","1","0","1","0","0","0"
"3732465","1961520","1","0","1","0","0","0"
"2712425","5322381","1","0","1","0","0","0"
"3848783","6014218","1","0","1","0","0","0"
"6141558","6014218","1","0","1","0","0","0"
"4926400","6014218","1","0","1","0","0","0"
"2188715","6014218","1","0","1","0","0","0"
"4921105","5322381","1","0","1","0","0","0"
"3938006","6014218","1","0","1","0","0","0"
"3054355","4808898","1","0","1","0","0","0"
"6246896","3142363","1","0","1","0","0","0"
"4154690","3142363","1","0","1","0","0","0"
"3605513","6014218","1","0","1","0","0","0"
"3984275","3142363","1","0","1","0","0","0"
"3986174","6014218","1","0","1","0","0","0"
"4222020","6014218","1","0","1","0","0","0"
"4010171","5322381","1","0","1","0","0","0"
"4242536","3678648","1","0","1","0","0","0"
"4554873","5322381","1","0","1","0","0","0"
"5933560","5322381","1","0","1","0","0","0"
"3096792","3678648","1","0","1","0","0","0"
"5028808","6014218","1","0","1","0","0","0"
"5744606","3142363","1","0","1","0","0","0"
"3995586","6014218","1","0","1","0","0","0"
"4390805","2664768","1","0","0","0","1","0"
"3870216","5322381","1","0","1","0","0","0"
"3900356","6014218","1","0","1","0","0","0"
"5100914","6014218","1","0","1","0","0","0"
"3521253","2594117","1","0","1","0","0","0"
"2292393","6014218","1","0","1","0","0","0"
"5547479","6014218","1","0","1","0","0","0"
"6337177","2594117","1","0","1","0","0","0"
"6257319","5322381","1","0","1","0","0","0"
"4245512","6014218","1","0","1","0","0","0"
"4321784","4808898","1","0","1","0","0","0"
"2081133","6014218","1","0","1","0","0","0"
"2401739","5546367","1","0","1","0","0","0"
"4043731","5322381","1","0","1","0","0","0"
"5185767","3678648","1","0","1","0","0","0"
"2703889","5770584","1","0","1","0","0","0"
"1899950","5770584","1","0","1","0","0","0"
"4131083","5770584","1","0","1","0","0","0"
"3033614","5322381","1","0","1","0","0","0"
"5198838","6014218","1","0","1","0","0","0"
"3647155","6014218","1","0","1","0","0","0"
"3705290","6014218","1","0","1","0","0","0"
"4236343","5322381","1","0","1","0","0","0"
"3587569","6014218","1","0","1","0","0","0"
"3406283","6014218","1","0","1","0","0","0"
"5023761","6014218","1","0","1","0","0","0"
"4582506","2340385","1","0","1","0","0","0"
"3845685","2340385","1","0","1","0","0","0"
"6274481","6014218","1","0","1","0","0","0"
"5543424","3142363","1","0","1","0","0","0"
"4290336","5322381","1","0","1","0","0","0"
"2524352","2340385","1","0","1","0","0","0"
"5282560","6014218","1","0","1","0","0","0"
"2696197","6014218","1","0","1","0","0","0"
"3009396","5770584","1","0","1","0","0","0"
"5454611","5770584","1","0","1","0","0","0"
"5763412","6014218","1","0","1","0","0","0"
"1689491","5770584","1","0","1","0","0","0"
"4769159","6014218","1","0","1","0","0","0"
"3881861","6014218","1","0","1","0","0","0"
"5029357","6014218","1","0","1","0","0","0"
"4498974","6014218","1","0","1","0","0","0"
"2912269","3678648","1","0","1","0","0","0"
"5267661","6014218","1","0","1","0","0","0"
"5061987","6014218","1","0","1","0","0","0"
"4256343","3678648","1","0","1","0","0","0"
"3949731","6014218","1","0","1","0","0","0"
"2434731","5770584","1","0","1","0","0","0"
"3519476","3142363","1","0","1","0","0","0"
"4010089","1243571","1","0","1","0","0","0"
"5325386","3142363","1","0","1","0","0","0"
"3057602","6014218","1","0","1","0","0","0"
"5661467","6014218","1","0","1","0","0","0"
"5095732","6014218","1","0","1","0","0","0"
"5603433","6014218","1","0","1","0","0","0"
"5214111","6014218","1","0","1","0","0","0"
"2197607","6014218","1","0","1","0","0","0"
"2140803","6014218","1","0","1","0","0","0"
"3139235","3678648","1","0","1","0","0","0"
"4192721","4808898","1","0","1","0","0","0"
"5869654","6014218","1","0","1","0","0","0"
"2235779","6014218","1","0","1","0","0","0"
"6315067","6014218","1","0","1","0","0","0"
"4463723","5322381","1","0","1","0","0","0"
"5676216","6014218","1","0","1","0","0","0"
"5000176","3678648","1","0","1","0","0","0"
"4628777","3678648","1","0","1","0","0","0"
"4620659","6014218","1","0","1","0","0","0"
"5602531","6014218","1","0","1","0","0","0"
"5312805","4808898","1","0","1","0","0","0"
"1831129","6014218","1","0","1","0","0","0"
"3663095","6014218","1","0","1","0","0","0"
"2687839","3142363","1","0","1","0","0","0"
"3243578","6014218","1","0","1","0","0","0"
"2586900","4808898","1","0","1","0","0","0"
"3059192","5322381","1","0","1","0","0","0"
"1920262","5770584","1","0","1","0","0","0"
"5166397","2340385","1","0","1","0","0","0"
"3288255","6014218","1","0","1","0","0","0"
"2922791","6014218","1","0","1","0","0","0"
"5544072","2340385","1","0","1","0","0","0"
"2569904","5322381","1","0","1","0","0","0"
"5490318","2340385","1","0","1","0","0","0"
"5011712","6014218","1","0","1","0","0","0"
"5895935","6014218","1","0","1","0","0","0"
"3494886","2340385","1","0","1","0","0","0"
"4148638","6014218","1","0","1","0","0","0"
"4843919","5322381","1","0","1","0","0","0"
"3047471","5770584","1","0","1","0","0","0"
"2985189","6014218","1","0","1","0","0","0"
"5445982","2073533","1","1","0","0","0","0"
"5512832","6014218","1","0","1","0","0","0"
"2992632","5322381","1","0","1","0","0","0"
"3498289","2340385","1","0","1","0","0","0"
"6203546","6014218","1","0","1","0","0","0"
"5411625","3142363","1","0","1","0","0","0"
"2714154","6014218","1","0","1","0","0","0"
"2739568","6014218","1","0","1","0","0","0"
"1791287","3678648","1","0","1","0","0","0"
"3444173","3142363","1","0","1","0","0","0"
"4245615","5322381","1","0","1","0","0","0"
"4868772","6014218","1","0","1","0","0","0"
"2917468","3678648","1","0","1","0","0","0"
"5692162","6014218","1","0","1","0","0","0"
"2573675","5322381","1","0","1","0","0","0"
"3966653","6014218","1","0","1","0","0","0"
"5879095","5322381","1","0","1","0","0","0"
"2123385","5770584","1","0","1","0","0","0"
"5597288","6014218","1","0","1","0","0","0"
"4013845","2594117","1","0","1","0","0","0"
"5750049","6014218","1","0","1","0","0","0"
"2425185","3142363","1","0","1","0","0","0"
"5897382","5322381","1","0","1","0","0","0"
"1862466","6014218","1","0","1","0","0","0"
"6158173","5322381","1","0","1","0","0","0"
"3250739","6014218","1","0","1","0","0","0"
"1593832","6014218","1","0","1","0","0","0"
"4483221","3678648","1","0","1","0","0","0"
"6217193","2594117","1","0","1","0","0","0"
"4946266","3142363","1","0","1","0","0","0"
"6369292","6014218","1","0","1","0","0","0"
"2948054","6014218","1","0","1","0","0","0"
"3359274","5322381","1","0","1","0","0","0"
"6258137","5322381","1","0","1","0","0","0"
"3717932","3142363","1","0","1","0","0","0"
"3822645","2340385","1","0","1","0","0","0"
"5204531","2340385","1","0","1","0","0","0"
"5877219","6014218","1","0","1","0","0","0"
"2127299","6014218","1","0","1","0","0","0"
"3231260","5770584","1","0","1","0","0","0"
"2872467","3678648","1","0","1","0","0","0"
"3986744","2340385","1","0","1","0","0","0"
"2968942","5322381","1","0","1","0","0","0"
"5722725","6014218","1","0","1","0","0","0"
"4108407","2340385","1","0","1","0","0","0"
"5370391","4808898","1","0","1","0","0","0"
"4223515","6014218","1","0","1","0","0","0"
"3293826","6014218","1","0","1","0","0","0"
"4420461","5322381","1","0","1","0","0","0"
"4664347","6014218","1","0","1","0","0","0"
"5710020","5770584","1","0","1","0","0","0"
"5425762","6014218","1","0","1","0","0","0"
"5767661","2594117","1","0","1","0","0","0"
"3998999","2340385","1","0","1","0","0","0"
"2160640","6014218","1","0","1","0","0","0"
"4701518","4808898","1","0","1","0","0","0"
"2878072","6014218","1","0","1","0","0","0"
"2958843","2594117","1","0","1","0","0","0"
"2650763","5322381","1","0","1","0","0","0"
"4183913","6014218","1","0","1","0","0","0"
"3850486","6014218","1","0","1","0","0","0"
"2105363","5322381","1","0","1","0","0","0"
"3370402","6014218","1","0","1","0","0","0"
"3773512","6014218","1","0","1","0","0","0"
"1836587","6014218","1","0","1","0","0","0"
"5762626","6014218","1","0","1","0","0","0"
"5150790","4808898","1","0","1","0","0","0"
"4723084","6014218","1","0","1","0","0","0"
"2316300","5322381","1","0","1","0","0","0"
"3414818","3678648","1","0","1","0","0","0"
"6260621","6014218","1","0","1","0","0","0"
"6346164","5546367","1","0","1","0","0","0"
"5263867","5322381","1","0","1","0","0","0"
"4367395","6014218","1","0","1","0","0","0"
"5881447","5322381","1","0","1","0","0","0"
"4585198","2340385","1","0","1","0","0","0"
"4779370","5322381","1","0","1","0","0","0"
"2183379","2340385","1","0","1","0","0","0"
"3780250","5322381","1","0","1","0","0","0"
"4897827","2340385","1","0","1","0","0","0"
"2909199","2340385","1","0","1","0","0","0"
"4183638","3858336","1","0","1","0","0","0"
"4338826","5322381","1","0","1","0","0","0"
"4003435","5322381","1","0","1","0","0","0"
"5446554","6014218","1","0","1","0","0","0"
"6016380","6014218","1","0","1","0","0","0"
"3497391","3142363","1","0","1","0","0","0"
"1714265","5546367","1","0","1","0","0","0"
"4814446","6014218","1","0","1","0","0","0"
"3434903","6014218","1","0","1","0","0","0"
"2277074","2340385","1","0","1","0","0","0"
"5511543","5546367","1","0","1","0","0","0"
"4136477","2340385","1","0","1","0","0","0"
"2550200","6014218","1","0","1","0","0","0"
"1905101","6014218","1","0","1","0","0","0"
"5056614","2594117","1","0","1","0","0","0"
"2914272","6014218","1","0","1","0","0","0"
"4844403","3142363","1","0","1","0","0","0"
"5135336","5322381","1","0","1","0","0","0"
"3905086","2340385","1","0","1","0","0","0"
"2160169","6014218","1","0","1","0","0","0"
"5524166","5770584","1","0","1","0","0","0"
"2840725","6014218","1","0","1","0","0","0"
"3893910","6014218","1","0","1","0","0","0"
"4926295","3142363","1","0","1","0","0","0"
"5019908","6014218","1","0","1","0","0","0"
"2999390","2340385","1","0","1","0","0","0"
"1797376","5770584","1","0","1","0","0","0"
"3675226","2340385","1","0","1","0","0","0"
"3946245","6014218","1","0","1","0","0","0"
"5342779","5322381","1","0","1","0","0","0"
"4257845","2340385","1","0","1","0","0","0"
"5472595","6014218","1","0","1","0","0","0"
"5410353","3142363","1","0","1","0","0","0"
"5740722","6014218","1","0","1","0","0","0"
"6015730","6014218","1","0","1","0","0","0"
"5748455","6014218","1","0","1","0","0","0"
"1655808","6014218","1","0","1","0","0","0"
"3377523","2340385","1","0","1","0","0","0"
"1790394","6014218","1","0","1","0","0","0"
"5683024","3678648","1","0","1","0","0","0"
"6316310","6014218","1","0","1","0","0","0"
"5454334","5322381","1","0","1","0","0","0"
"3061945","6014218","1","0","1","0","0","0"
"1918794","5322381","1","0","1","0","0","0"
"2953434","5322381","1","0","1","0","0","0"
"4403243","6014218","1","0","1","0","0","0"
"3942850","2340385","1","0","1","0","0","0"
"3306080","6014218","1","0","1","0","0","0"
"2357037","6014218","1","0","1","0","0","0"
"2266237","6014218","1","0","1","0","0","0"
"5397099","5322381","1","0","1","0","0","0"
"2497632","2340385","1","0","1","0","0","0"
"4792140","6014218","1","0","1","0","0","0"
"3026953","6014218","1","0","1","0","0","0"
"1811467","6014218","1","0","1","0","0","0"
"4263490","3142363","1","0","1","0","0","0"
"3567041","5770584","1","0","1","0","0","0"
"5358500","2340385","1","0","1","0","0","0"
"4746366","6014218","1","0","1","0","0","0"
"5791033","5322381","1","0","1","0","0","0"
"5312021","3142363","1","0","1","0","0","0"
"3025277","6014218","1","0","1","0","0","0"
"3378650","3678648","1","0","1","0","0","0"
"3846409","6014218","1","0","1","0","0","0"
"5398577","6014218","1","0","1","0","0","0"
"4754555","6014218","1","0","1","0","0","0"
"4094238","6014218","1","0","1","0","0","0"
"2467797","6014218","1","0","1","0","0","0"
"1747860","5770584","1","0","1","0","0","0"
"3490321","6014218","1","0","1","0","0","0"
"6204968","6014218","1","0","1","0","0","0"
"2880390","2340385","1","0","1","0","0","0"
"3142363","2882915","1","1","0","0","0","0"
"2612911","6014218","1","0","1","0","0","0"
"3517611","2340385","1","0","1","0","0","0"
"1822845","6014218","1","0","1","0","0","0"
"4341108","5322381","1","0","1","0","0","0"
"2023009","2340385","1","0","1","0","0","0"
"2058489","6014218","1","0","1","0","0","0"
"2845133","6014218","1","0","1","0","0","0"
"2788178","5322381","1","0","1","0","0","0"
"3949218","6014218","1","0","1","0","0","0"
"1866948","5322381","1","0","1","0","0","0"
"6348564","3142363","1","0","1","0","0","0"
"2875368","2340385","1","0","1","0","0","0"
"4669012","6014218","1","0","1","0","0","0"
"5059190","3142363","1","0","1","0","0","0"
"4848639","6014218","1","0","1","0","0","0"
"1820380","6014218","1","0","1","0","0","0"
"3099930","5770584","1","0","1","0","0","0"
"2892384","2594117","1","0","1","0","0","0"
"3798186","2594117","1","0","1","0","0","0"
"5239759","6014218","1","0","1","0","0","0"
"3646369","4808898","1","0","1","0","0","0"
"2244562","6014218","1","0","1","0","0","0"
"4858715","6014218","1","0","1","0","0","0"
"3961341","6014218","1","0","1","0","0","0"
"5555867","2340385","1","0","1","0","0","0"
"5143831","3142363","1","0","1","0","0","0"
"3542638","6014218","1","0","1","0","0","0"
"1984938","5770584","1","0","1","0","0","0"
"3127191","2340385","1","0","1","0","0","0"
"5454920","2340385","1","0","1","0","0","0"
"1795397","6014218","1","0","1","0","0","0"
"5181927","5322381","1","0","1","0","0","0"
"4521576","5322381","1","0","1","0","0","0"
"5698966","3142363","1","0","1","0","0","0"
"3240779","3142363","1","0","1","0","0","0"
"5458292","5770584","1","0","1","0","0","0"
"5235029","3678648","1","0","1","0","0","0"
"5375704","5322381","1","0","1","0","0","0"
"5594110","3678648","1","0","1","0","0","0"
"4730884","4610143","1","0","0","0","1","0"
"3519436","5546367","1","0","1","0","0","0"
"2259515","5322381","1","0","1","0","0","0"
"5934444","5322381","1","0","1","0","0","0"
"5815148","6014218","1","0","1","0","0","0"
"1731115","6014218","1","0","1","0","0","0"
"4946708","5322381","1","0","1","0","0","0"
"2666072","5322381","1","0","1","0","0","0"
"2362129","6014218","1","0","1","0","0","0"
"5288478","3792049","1","0","0","0","1","0"
"5525248","6014218","1","0","1","0","0","0"
"4359389","4808898","1","0","1","0","0","0"
"4017402","4072019","1","0","1","0","0","0"
"2069057","6014218","1","0","1","0","0","0"
"5189761","6014218","1","0","1","0","0","0"
"4267715","4808898","1","0","1","0","0","0"
"5613947","2340385","1","0","1","0","0","0"
"2581198","2340385","1","0","1","0","0","0"
"3162805","6014218","1","0","1","0","0","0"
